eval,time_s,cur,best,M1,M2,M3
33045,27.78605580329895,0.0,2.82,0.0,0.0,0.0
33050,27.78605818748474,0.0,2.82,0.0,0.0,0.0
33055,27.786059856414795,0.0,2.82,0.0,0.0,0.0
33060,27.796222448349,0.0,2.82,0.0,0.0,0.0
33065,27.79622459411621,0.0,2.82,0.0,0.0,0.0
33070,27.796226739883423,0.0,2.82,0.0,0.0,0.0
33075,27.806560754776,0.0,2.82,0.0,0.0,0.0
33080,27.80656361579895,0.0,2.82,0.0,0.0,0.0
33085,27.806565284729004,0.0,2.82,0.0,0.0,0.0
33090,27.806567192077637,0.0,2.82,0.0,0.0,0.0
33095,27.816943168640137,0.0,2.82,0.0,0.0,0.0
33100,27.816945552825928,0.0,2.82,0.0,0.0,0.0
33105,27.81694722175598,0.0,2.82,0.0,0.0,0.0
33110,27.82719612121582,0.0,2.82,0.0,0.0,0.0
33115,27.82719850540161,0.0,2.82,0.0,0.0,0.0
33120,27.827200412750244,0.0,2.82,0.0,0.0,0.0
33125,27.837391138076782,0.0,2.82,0.0,0.0,0.0
33130,27.837393283843994,0.0,2.82,0.0,0.0,0.0
33135,27.837395191192627,0.0,2.82,0.0,0.0,0.0
33140,27.84765911102295,0.0,2.82,0.0,0.0,0.0
33145,27.84766149520874,0.0,2.82,0.0,0.0,0.0
33150,27.847663402557373,0.0,2.82,0.0,0.0,0.0
33155,27.858115434646606,0.0,2.82,0.0,0.0,0.0
33160,27.858118057250977,0.0,2.82,0.0,0.0,0.0
33165,27.85812020301819,0.0,2.82,0.0,0.0,0.0
33170,27.858121633529663,0.0,2.82,0.0,0.0,0.0
33175,27.868377923965454,0.0,2.82,0.0,0.0,0.0
33180,27.868380308151245,0.0,2.82,0.0,0.0,0.0
33185,27.868382215499878,0.0,2.82,0.0,0.0,0.0
33190,27.878633499145508,0.0,2.82,0.0,0.0,0.0
33195,27.87863564491272,0.0,2.82,0.0,0.0,0.0
33200,27.878637552261353,0.0,2.82,0.0,0.0,0.0
33205,27.89229965209961,0.0,2.82,0.0,0.0,0.0
33210,27.89230227470398,0.0,2.82,0.0,0.0,0.0
33215,27.892303943634033,0.0,2.82,0.0,0.0,0.0
33220,27.90255856513977,0.0,2.82,0.0,0.0,0.0
33225,27.90256094932556,0.0,2.82,0.0,0.0,0.0
33230,27.902563095092773,0.0,2.82,0.0,0.0,0.0
33235,27.912845134735107,0.0,2.82,0.0,0.0,0.0
33240,27.912847757339478,0.0,2.82,0.0,0.0,0.0
33245,27.91284990310669,0.0,2.82,0.0,0.0,0.0
33250,27.912851333618164,0.0,2.82,0.0,0.0,0.0
33255,27.923375606536865,0.0,2.82,0.0,0.0,0.0
33260,27.923377990722656,0.0,2.82,0.0,0.0,0.0
33265,27.92337989807129,0.0,2.82,0.0,0.0,0.0
33270,27.933590173721313,0.0,2.82,0.0,0.0,0.0
33275,27.933592557907104,0.0,2.82,0.0,0.0,0.0
33280,27.933594226837158,0.0,2.82,0.0,0.0,0.0
33285,27.943928718566895,0.0,2.82,0.0,0.0,0.0
33290,27.943931102752686,0.0,2.82,0.0,0.0,0.0
33295,27.94393277168274,0.0,2.82,0.0,0.0,0.0
33300,27.954127550125122,0.0,2.82,0.0,0.0,0.0
33305,27.954129934310913,0.0,2.82,0.0,0.0,0.0
33310,27.954131841659546,0.0,2.82,0.0,0.0,0.0
33315,27.964426517486572,0.0,2.82,0.0,0.0,0.0
33320,27.964428901672363,0.0,2.82,0.0,0.0,0.0
33325,27.964430809020996,0.0,2.82,0.0,0.0,0.0
33330,27.96443247795105,0.0,2.82,0.0,0.0,0.0
33335,27.974901914596558,0.0,2.82,0.0,0.0,0.0
33340,27.97490406036377,0.0,2.82,0.0,0.0,0.0
33345,27.974905729293823,0.0,2.82,0.0,0.0,0.0
33350,27.985177755355835,0.0,2.82,0.0,0.0,0.0
33355,27.985180139541626,0.0,2.82,0.0,0.0,0.0
33360,27.98518180847168,0.0,2.82,0.0,0.0,0.0
33365,27.995402336120605,0.0,2.82,0.0,0.0,0.0
33370,27.99541425704956,0.0,2.82,0.0,0.0,0.0
33375,27.995415925979614,0.0,2.82,0.0,0.0,0.0
33380,28.00560736656189,0.0,2.82,0.0,0.0,0.0
33385,28.00560975074768,0.0,2.82,0.0,0.0,0.0
33390,28.005611658096313,0.0,2.82,0.0,0.0,0.0
33395,28.015910148620605,0.0,2.82,0.0,0.0,0.0
33400,28.015912532806396,0.0,2.82,0.0,0.0,0.0
33405,28.01591467857361,0.0,2.82,0.0,0.0,0.0
33410,28.015916109085083,0.0,2.82,0.0,0.0,0.0
33415,28.026174306869507,0.0,2.82,0.0,0.0,0.0
33420,28.026176691055298,0.0,2.82,0.0,0.0,0.0
33425,28.02617859840393,0.0,2.82,0.0,0.0,0.0
33430,28.036373615264893,0.0,2.82,0.0,0.0,0.0
33435,28.036375999450684,0.0,2.82,0.0,0.0,0.0
33440,28.036378145217896,0.0,2.82,0.0,0.0,0.0
33445,28.046598434448242,0.0,2.82,0.0,0.0,0.0
33450,28.046600580215454,0.0,2.82,0.0,0.0,0.0
33455,28.046602487564087,0.0,2.82,0.0,0.0,0.0
33460,28.05682349205017,0.0,2.82,0.0,0.0,0.0
33465,28.056825876235962,0.0,2.82,0.0,0.0,0.0
33470,28.056827783584595,0.0,2.82,0.0,0.0,0.0
33475,28.067145586013794,0.0,2.82,0.0,0.0,0.0
33480,28.067148447036743,0.0,2.82,0.0,0.0,0.0
33485,28.067150354385376,0.0,2.82,0.0,0.0,0.0
33490,28.06715178489685,0.0,2.82,0.0,0.0,0.0
33495,28.077342748641968,0.0,2.82,0.0,0.0,0.0
33500,28.07734489440918,0.0,2.82,0.0,0.0,0.0
33505,28.077346801757812,0.0,2.82,0.0,0.0,0.0
33510,28.087552070617676,0.0,2.82,0.0,0.0,0.0
33515,28.087554454803467,0.0,2.82,0.0,0.0,0.0
33520,28.08755660057068,0.0,2.82,0.0,0.0,0.0
33525,28.09772300720215,0.0,2.82,0.0,0.0,0.0
33530,28.09772539138794,0.0,2.82,0.0,0.0,0.0
33535,28.097727060317993,0.0,2.82,0.0,0.0,0.0
33540,28.107969760894775,0.0,2.82,0.0,0.0,0.0
33545,28.107971906661987,0.0,2.82,0.0,0.0,0.0
33550,28.1079740524292,0.0,2.82,0.0,0.0,0.0
33555,28.11818027496338,0.0,2.82,0.0,0.0,0.0
33560,28.11818289756775,0.0,2.82,0.0,0.0,0.0
33565,28.118184804916382,0.0,2.82,0.0,0.0,0.0
33570,28.118186473846436,0.0,2.82,0.0,0.0,0.0
33575,28.12835192680359,0.0,2.82,0.0,0.0,0.0
33580,28.12835431098938,0.0,2.82,0.0,0.0,0.0
33585,28.128355979919434,0.0,2.82,0.0,0.0,0.0
33590,28.13859248161316,0.0,2.82,0.0,0.0,0.0
33595,28.13859462738037,0.0,2.82,0.0,0.0,0.0
33600,28.138596534729004,0.0,2.82,0.0,0.0,0.0
33605,28.14909839630127,0.0,2.82,0.0,0.0,0.0
33610,28.14910078048706,0.0,2.82,0.0,0.0,0.0
33615,28.149102449417114,0.0,2.82,0.0,0.0,0.0
33620,28.15934181213379,0.0,2.82,0.0,0.0,0.0
33625,28.159343957901,0.0,2.82,0.0,0.0,0.0
33630,28.159345865249634,0.0,2.82,0.0,0.0,0.0
33635,28.169726610183716,0.0,2.82,0.0,0.0,0.0
33640,28.169729232788086,0.0,2.82,0.0,0.0,0.0
33645,28.16973114013672,0.0,2.82,0.0,0.0,0.0
33650,28.169732809066772,0.0,2.82,0.0,0.0,0.0
33655,28.179956674575806,0.0,2.82,0.0,0.0,0.0
33660,28.179959058761597,0.0,2.82,0.0,0.0,0.0
33665,28.17996072769165,0.0,2.82,0.0,0.0,0.0
33670,28.19020438194275,0.0,2.82,0.0,0.0,0.0
33675,28.19020676612854,0.0,2.82,0.0,0.0,0.0
33680,28.190208435058594,0.0,2.82,0.0,0.0,0.0
33685,28.200480937957764,0.0,2.82,0.0,0.0,0.0
33690,28.200483322143555,0.0,2.82,0.0,0.0,0.0
33695,28.20048475265503,0.0,2.82,0.0,0.0,0.0
33700,28.2108895778656,0.0,2.82,0.0,0.0,0.0
33705,28.21089196205139,0.0,2.82,0.0,0.0,0.0
33710,28.210893869400024,0.0,2.82,0.0,0.0,0.0
33715,28.22132420539856,0.0,2.82,0.0,0.0,0.0
33720,28.22132682800293,0.0,2.82,0.0,0.0,0.0
33725,28.221328496932983,0.0,2.82,0.0,0.0,0.0
33730,28.221330404281616,0.0,2.82,0.0,0.0,0.0
33735,28.23165535926819,0.0,2.82,0.0,0.0,0.0
33740,28.23165774345398,0.0,2.82,0.0,0.0,0.0
33745,28.231659412384033,0.0,2.82,0.0,0.0,0.0
33750,28.24225687980652,0.0,2.82,0.0,0.0,0.0
33755,28.24225926399231,0.0,2.82,0.0,0.0,0.0
33760,28.242261171340942,0.0,2.82,0.0,0.0,0.0
33765,28.252421140670776,0.0,2.82,0.0,0.0,0.0
33770,28.252423524856567,0.0,2.82,0.0,0.0,0.0
33775,28.2524254322052,0.0,2.82,0.0,0.0,0.0
33780,28.262714624404907,0.0,2.82,0.0,0.0,0.0
33785,28.2627170085907,0.0,2.82,0.0,0.0,0.0
33790,28.26271915435791,0.0,2.82,0.0,0.0,0.0
33795,28.27296757698059,0.0,2.82,0.0,0.0,0.0
33800,28.27297019958496,0.0,2.82,0.0,0.0,0.0
33805,28.272972106933594,0.0,2.82,0.0,0.0,0.0
33810,28.272973775863647,0.0,2.82,0.0,0.0,0.0
33815,28.283185958862305,0.0,2.82,0.0,0.0,0.0
33820,28.283188104629517,0.0,2.82,0.0,0.0,0.0
33825,28.28319001197815,0.0,2.82,0.0,0.0,0.0
33830,28.294100522994995,0.0,2.82,0.0,0.0,0.0
33835,28.294102668762207,0.0,2.82,0.0,0.0,0.0
33840,28.29410481452942,0.0,2.82,0.0,0.0,0.0
33845,28.304179906845093,0.0,2.82,0.0,0.0,0.0
33850,28.304182291030884,0.0,2.82,0.0,0.0,0.0
33855,28.304183959960938,0.0,2.82,0.0,0.0,0.0
33860,28.31438708305359,0.0,2.82,0.0,0.0,0.0
33865,28.31438946723938,0.0,2.82,0.0,0.0,0.0
33870,28.314391136169434,0.0,2.82,0.0,0.0,0.0
33875,28.32455563545227,0.0,2.82,0.0,0.0,0.0
33880,28.32455849647522,0.0,2.82,0.0,0.0,0.0
33885,28.324560403823853,0.0,2.82,0.0,0.0,0.0
33890,28.324562072753906,0.0,2.82,0.0,0.0,0.0
33895,28.334975242614746,0.0,2.82,0.0,0.0,0.0
33900,28.334977388381958,0.0,2.82,0.0,0.0,0.0
33905,28.33497929573059,0.0,2.82,0.0,0.0,0.0
33910,28.345109701156616,0.0,2.82,0.0,0.0,0.0
33915,28.345112085342407,0.0,2.82,0.0,0.0,0.0
33920,28.34511399269104,0.0,2.82,0.0,0.0,0.0
33925,28.35524892807007,0.0,2.82,0.0,0.0,0.0
33930,28.35525107383728,0.0,2.82,0.0,0.0,0.0
33935,28.355252981185913,0.0,2.82,0.0,0.0,0.0
33940,28.365326404571533,0.0,2.82,0.0,0.0,0.0
33945,28.365328788757324,0.0,2.82,0.0,0.0,0.0
33950,28.365330696105957,0.0,2.82,0.0,0.0,0.0
33955,28.37551736831665,0.0,2.82,0.0,0.0,0.0
33960,28.37551999092102,0.0,2.82,0.0,0.0,0.0
33965,28.375521659851074,0.0,2.82,0.0,0.0,0.0
33970,28.375523567199707,0.0,2.82,0.0,0.0,0.0
33975,28.385730266571045,0.0,2.82,0.0,0.0,0.0
33980,28.385732650756836,0.0,2.82,0.0,0.0,0.0
33985,28.38573431968689,0.0,2.82,0.0,0.0,0.0
33990,28.395898580551147,0.0,2.82,0.0,0.0,0.0
33995,28.39590096473694,0.0,2.82,0.0,0.0,0.0
34000,28.395902633666992,0.0,2.82,0.0,0.0,0.0
34005,28.40624213218689,0.0,2.82,0.0,0.0,0.0
34010,28.40624451637268,0.0,2.82,0.0,0.0,0.0
34015,28.406246423721313,0.0,2.82,0.0,0.0,0.0
34020,28.416310787200928,0.0,2.82,0.0,0.0,0.0
34025,28.41631293296814,0.0,2.82,0.0,0.0,0.0
34030,28.41631507873535,0.0,2.82,0.0,0.0,0.0
34035,28.426499366760254,0.0,2.82,0.0,0.0,0.0
34040,28.426501989364624,0.0,2.82,0.0,0.0,0.0
34045,28.426504135131836,0.0,2.82,0.0,0.0,0.0
34050,28.42650556564331,0.0,2.82,0.0,0.0,0.0
34055,28.436744928359985,0.0,2.82,0.0,0.0,0.0
34060,28.436747074127197,0.0,2.82,0.0,0.0,0.0
34065,28.43674898147583,0.0,2.82,0.0,0.0,0.0
34070,28.44712519645691,0.0,2.82,0.0,0.0,0.0
34075,28.4471275806427,0.0,2.82,0.0,0.0,0.0
34080,28.447129249572754,0.0,2.82,0.0,0.0,0.0
34085,28.45716381072998,0.0,2.82,0.0,0.0,0.0
34090,28.45716619491577,0.0,2.82,0.0,0.0,0.0
34095,28.457168102264404,0.0,2.82,0.0,0.0,0.0
34100,28.467325448989868,0.0,2.82,0.0,0.0,0.0
34105,28.46732759475708,0.0,2.82,0.0,0.0,0.0
34110,28.467329502105713,0.0,2.82,0.0,0.0,0.0
34115,28.477469444274902,0.0,2.82,0.0,0.0,0.0
34120,28.477471828460693,0.0,2.82,0.0,0.0,0.0
34125,28.477473735809326,0.0,2.82,0.0,0.0,0.0
34130,28.47747540473938,0.0,2.82,0.0,0.0,0.0
34135,28.487642765045166,0.0,2.82,0.0,0.0,0.0
34140,28.487645149230957,0.0,2.82,0.0,0.0,0.0
34145,28.48764681816101,0.0,2.82,0.0,0.0,0.0
34150,28.49789047241211,0.0,2.82,0.0,0.0,0.0
34155,28.4978928565979,0.0,2.82,0.0,0.0,0.0
34160,28.497894525527954,0.0,2.82,0.0,0.0,0.0
34165,28.50813579559326,0.0,2.82,0.0,0.0,0.0
34170,28.508138179779053,0.0,2.82,0.0,0.0,0.0
34175,28.508140325546265,0.0,2.82,0.0,0.0,0.0
34180,28.518421173095703,0.0,2.82,0.0,0.0,0.0
34185,28.518423795700073,0.0,2.82,0.0,0.0,0.0
34190,28.518425703048706,0.0,2.82,0.0,0.0,0.0
34195,28.52859330177307,0.0,2.82,0.0,0.0,0.0
34200,28.52859616279602,0.0,2.82,0.0,0.0,0.0
34205,28.528597831726074,0.0,2.82,0.0,0.0,0.0
34210,28.528599739074707,0.0,2.82,0.0,0.0,0.0
34215,28.538779973983765,0.0,2.82,0.0,0.0,0.0
34220,28.538782119750977,0.0,2.82,0.0,0.0,0.0
34225,28.53878402709961,0.0,2.82,0.0,0.0,0.0
34230,28.54933261871338,0.0,2.82,0.0,0.0,0.0
34235,28.54933500289917,0.0,2.82,0.0,0.0,0.0
34240,28.549336671829224,0.0,2.82,0.0,0.0,0.0
34245,28.601581811904907,0.0,2.82,0.0,0.0,0.0
34250,28.601585388183594,0.0,2.82,0.0,0.0,0.0
34255,28.601587295532227,0.0,2.82,0.0,0.0,0.0
34260,28.61199975013733,0.0,2.82,0.0,0.0,0.0
34265,28.61200189590454,0.0,2.82,0.0,0.0,0.0
34270,28.612004041671753,0.0,2.82,0.0,0.0,0.0
34275,28.62234592437744,0.0,2.82,0.0,0.0,0.0
34280,28.62234878540039,0.0,2.82,0.0,0.0,0.0
34285,28.622350454330444,0.0,2.82,0.0,0.0,0.0
34290,28.622352361679077,0.0,2.82,0.0,0.0,0.0
34295,28.63259196281433,0.0,2.82,0.0,0.0,0.0
34300,28.632594347000122,0.0,2.82,0.0,0.0,0.0
34305,28.632596254348755,0.0,2.82,0.0,0.0,0.0
34310,28.643544673919678,0.0,2.82,0.0,0.0,0.0
34315,28.64354705810547,0.0,2.82,0.0,0.0,0.0
34320,28.64354920387268,0.0,2.82,0.0,0.0,0.0
34325,28.653793811798096,0.0,2.82,0.0,0.0,0.0
34330,28.653795957565308,0.0,2.82,0.0,0.0,0.0
34335,28.65379786491394,0.0,2.82,0.0,0.0,0.0
34340,28.664076805114746,0.0,2.82,0.0,0.0,0.0
34345,28.664078950881958,0.0,2.82,0.0,0.0,0.0
34350,28.66408109664917,0.0,2.82,0.0,0.0,0.0
34355,28.674219369888306,0.0,2.82,0.0,0.0,0.0
34360,28.674222230911255,0.0,2.82,0.0,0.0,0.0
34365,28.674224138259888,0.0,2.82,0.0,0.0,0.0
34370,28.67422580718994,0.0,2.82,0.0,0.0,0.0
34375,28.684386730194092,0.0,2.82,0.0,0.0,0.0
34380,28.684389114379883,0.0,2.82,0.0,0.0,0.0
34385,28.684390783309937,0.0,2.82,0.0,0.0,0.0
34390,28.695058584213257,0.0,2.82,0.0,0.0,0.0
34395,28.695061206817627,0.0,2.82,0.0,0.0,0.0
34400,28.6950626373291,0.0,2.82,0.0,0.0,0.0
34405,29.064849376678467,0.0,2.82,0.0,0.0,0.0
34410,29.06485152244568,0.0,2.82,0.0,0.0,0.0
34415,29.06485342979431,0.0,2.82,0.0,0.0,0.0
34420,29.075501680374146,0.0,2.82,0.0,0.0,0.0
34425,29.075504064559937,0.0,2.82,0.0,0.0,0.0
34430,29.07550621032715,0.0,2.82,0.0,0.0,0.0
34435,29.086104154586792,0.0,2.82,0.0,0.0,0.0
34440,29.08610701560974,0.0,2.82,0.0,0.0,0.0
34445,29.086108922958374,0.0,2.82,0.0,0.0,0.0
34450,29.086110591888428,0.0,2.82,0.0,0.0,0.0
34455,29.096562147140503,0.0,2.82,0.0,0.0,0.0
34460,29.096564292907715,0.0,2.82,0.0,0.0,0.0
34465,29.096566200256348,0.0,2.82,0.0,0.0,0.0
34470,29.10704493522644,0.0,2.82,0.0,0.0,0.0
34475,29.10704731941223,0.0,2.82,0.0,0.0,0.0
34480,29.107049226760864,0.0,2.82,0.0,0.0,0.0
34485,29.117722034454346,0.0,2.82,0.0,0.0,0.0
34490,29.117724418640137,0.0,2.82,0.0,0.0,0.0
34495,29.11772608757019,0.0,2.82,0.0,0.0,0.0
34500,29.128314971923828,0.0,2.82,0.0,0.0,0.0
34505,29.12831735610962,0.0,2.82,0.0,0.0,0.0
34510,29.128319263458252,0.0,2.82,0.0,0.0,0.0
34515,29.138978242874146,0.0,2.82,0.0,0.0,0.0
34520,29.138980865478516,0.0,2.82,0.0,0.0,0.0
34525,29.13898253440857,0.0,2.82,0.0,0.0,0.0
34530,29.138984441757202,0.0,2.82,0.0,0.0,0.0
34535,29.149176597595215,0.0,2.82,0.0,0.0,0.0
34540,29.149178743362427,0.0,2.82,0.0,0.0,0.0
34545,29.14918041229248,0.0,2.82,0.0,0.0,0.0
34550,29.15945053100586,0.0,2.82,0.0,0.0,0.0
34555,29.15945291519165,0.0,2.82,0.0,0.0,0.0
34560,29.159454822540283,0.0,2.82,0.0,0.0,0.0
34565,29.169811010360718,0.0,2.82,0.0,0.0,0.0
34570,29.16981339454651,0.0,2.82,0.0,0.0,0.0
34575,29.16981554031372,0.0,2.82,0.0,0.0,0.0
34580,29.180168628692627,0.0,2.82,0.0,0.0,0.0
34585,29.180171012878418,0.0,2.82,0.0,0.0,0.0
34590,29.18017292022705,0.0,2.82,0.0,0.0,0.0
34595,29.19043517112732,0.0,2.82,0.0,0.0,0.0
34600,29.19043779373169,0.0,2.82,0.0,0.0,0.0
34605,29.190439701080322,0.0,2.82,0.0,0.0,0.0
34610,29.190441370010376,0.0,2.82,0.0,0.0,0.0
34615,29.200953483581543,0.0,2.82,0.0,0.0,0.0
34620,29.200955867767334,0.0,2.82,0.0,0.0,0.0
34625,29.200957536697388,0.0,2.82,0.0,0.0,0.0
34630,29.21132731437683,0.0,2.82,0.0,0.0,0.0
34635,29.211329698562622,0.0,2.82,0.0,0.0,0.0
34640,29.211331605911255,0.0,2.82,0.0,0.0,0.0
34645,29.222360849380493,0.0,2.82,0.0,0.0,0.0
34650,29.222362995147705,0.0,2.82,0.0,0.0,0.0
34655,29.222364902496338,0.0,2.82,0.0,0.0,0.0
34660,29.232762813568115,0.0,2.82,0.0,0.0,0.0
34665,29.232765197753906,0.0,2.82,0.0,0.0,0.0
34670,29.23276710510254,0.0,2.82,0.0,0.0,0.0
34675,29.24324083328247,0.0,2.82,0.0,0.0,0.0
34680,29.24324369430542,0.0,2.82,0.0,0.0,0.0
34685,29.243245601654053,0.0,2.82,0.0,0.0,0.0
34690,29.243247270584106,0.0,2.82,0.0,0.0,0.0
34695,29.25354266166687,0.0,2.82,0.0,0.0,0.0
34700,29.253544807434082,0.0,2.82,0.0,0.0,0.0
34705,29.253546714782715,0.0,2.82,0.0,0.0,0.0
34710,29.263808012008667,0.0,2.82,0.0,0.0,0.0
34715,29.26381015777588,0.0,2.82,0.0,0.0,0.0
34720,29.26381206512451,0.0,2.82,0.0,0.0,0.0
34725,29.27415943145752,0.0,2.82,0.0,0.0,0.0
34730,29.27416181564331,0.0,2.82,0.0,0.0,0.0
34735,29.274163722991943,0.0,2.82,0.0,0.0,0.0
34740,29.284456729888916,0.0,2.82,0.0,0.0,0.0
34745,29.284458875656128,0.0,2.82,0.0,0.0,0.0
34750,29.28446102142334,0.0,2.82,0.0,0.0,0.0
34755,29.29499077796936,0.0,2.82,0.0,0.0,0.0
34760,29.29499340057373,0.0,2.82,0.0,0.0,0.0
34765,29.294995069503784,0.0,2.82,0.0,0.0,0.0
34770,29.294996976852417,0.0,2.82,0.0,0.0,0.0
34775,29.3051598072052,0.0,2.82,0.0,0.0,0.0
34780,29.30516219139099,0.0,2.82,0.0,0.0,0.0
34785,29.305163860321045,0.0,2.82,0.0,0.0,0.0
34790,29.315313816070557,0.0,2.82,0.0,0.0,0.0
34795,29.315316200256348,0.0,2.82,0.0,0.0,0.0
34800,29.3153178691864,0.0,2.82,0.0,0.0,0.0
34805,29.325708150863647,0.0,2.82,0.0,0.0,0.0
34810,29.32571029663086,0.0,2.82,0.0,0.0,0.0
34815,29.325711965560913,0.0,2.82,0.0,0.0,0.0
34820,29.335944890975952,0.0,2.82,0.0,0.0,0.0
34825,29.335947275161743,0.0,2.82,0.0,0.0,0.0
34830,29.335948944091797,0.0,2.82,0.0,0.0,0.0
34835,29.346192359924316,0.0,2.82,0.0,0.0,0.0
34840,29.346194982528687,0.0,2.82,0.0,0.0,0.0
34845,29.34619688987732,0.0,2.82,0.0,0.0,0.0
34850,29.346198558807373,0.0,2.82,0.0,0.0,0.0
34855,29.356340169906616,0.0,2.82,0.0,0.0,0.0
34860,29.356342554092407,0.0,2.82,0.0,0.0,0.0
34865,29.35634422302246,0.0,2.82,0.0,0.0,0.0
34870,29.36657428741455,0.0,2.82,0.0,0.0,0.0
34875,29.366576671600342,0.0,2.82,0.0,0.0,0.0
34880,29.366578578948975,0.0,2.82,0.0,0.0,0.0
34885,29.376933336257935,0.0,2.82,0.0,0.0,0.0
34890,29.376935243606567,0.0,2.82,0.0,0.0,0.0
34895,29.37693738937378,0.0,2.82,0.0,0.0,0.0
34900,29.387181997299194,0.0,2.82,0.0,0.0,0.0
34905,29.387184381484985,0.0,2.82,0.0,0.0,0.0
34910,29.387186288833618,0.0,2.82,0.0,0.0,0.0
34915,29.397401094436646,0.0,2.82,0.0,0.0,0.0
34920,29.397403478622437,0.0,2.82,0.0,0.0,0.0
34925,29.397415161132812,0.0,2.82,0.0,0.0,0.0
34930,29.397416830062866,0.0,2.82,0.0,0.0,0.0
34935,29.40769600868225,0.0,2.82,0.0,0.0,0.0
34940,29.407698392868042,0.0,2.82,0.0,0.0,0.0
34945,29.407700061798096,0.0,2.82,0.0,0.0,0.0
34950,29.41828179359436,0.0,2.82,0.0,0.0,0.0
34955,29.41828417778015,0.0,2.82,0.0,0.0,0.0
34960,29.418286085128784,0.0,2.82,0.0,0.0,0.0
34965,29.428682327270508,0.0,2.82,0.0,0.0,0.0
34970,29.428684949874878,0.0,2.82,0.0,0.0,0.0
34975,29.42868685722351,0.0,2.82,0.0,0.0,0.0
34980,29.439033269882202,0.0,2.82,0.0,0.0,0.0
34985,29.439035654067993,0.0,2.82,0.0,0.0,0.0
34990,29.439037322998047,0.0,2.82,0.0,0.0,0.0
34995,29.449213981628418,0.0,2.82,0.0,0.0,0.0
35000,29.44921636581421,0.0,2.82,0.0,0.0,0.0
35005,29.449218273162842,0.0,2.82,0.0,0.0,0.0
35010,29.449219942092896,0.0,2.82,0.0,0.0,0.0
35015,29.459376573562622,0.0,2.82,0.0,0.0,0.0
35020,29.459378719329834,0.0,2.82,0.0,0.0,0.0
35025,29.459380388259888,0.0,2.82,0.0,0.0,0.0
35030,29.46951937675476,0.0,2.82,0.0,0.0,0.0
35035,29.469521522521973,0.0,2.82,0.0,0.0,0.0
35040,29.469523429870605,0.0,2.82,0.0,0.0,0.0
35045,29.479581832885742,0.0,2.82,0.0,0.0,0.0
35050,29.479584217071533,0.0,2.82,0.0,0.0,0.0
35055,29.479585886001587,0.0,2.82,0.0,0.0,0.0
35060,29.489909648895264,0.0,2.82,0.0,0.0,0.0
35065,29.489912271499634,0.0,2.82,0.0,0.0,0.0
35070,29.489913940429688,0.0,2.82,0.0,0.0,0.0
35075,29.500116109848022,0.0,2.82,0.0,0.0,0.0
35080,29.500118732452393,0.0,2.82,0.0,0.0,0.0
35085,29.500120401382446,0.0,2.82,0.0,0.0,0.0
35090,29.50012230873108,0.0,2.82,0.0,0.0,0.0
35095,29.510526657104492,0.0,2.82,0.0,0.0,0.0
35100,29.510528802871704,0.0,2.82,0.0,0.0,0.0
35105,29.510530471801758,0.0,2.82,0.0,0.0,0.0
35110,29.520781993865967,0.0,2.82,0.0,0.0,0.0
35115,29.520784378051758,0.0,2.82,0.0,0.0,0.0
35120,29.52078604698181,0.0,2.82,0.0,0.0,0.0
35125,29.53110671043396,0.0,2.82,0.0,0.0,0.0
35130,29.531108856201172,0.0,2.82,0.0,0.0,0.0
35135,29.531110525131226,0.0,2.82,0.0,0.0,0.0
35140,29.541380167007446,0.0,2.82,0.0,0.0,0.0
35145,29.541382551193237,0.0,2.82,0.0,0.0,0.0
35150,29.54138469696045,0.0,2.82,0.0,0.0,0.0
35155,29.551642656326294,0.0,2.82,0.0,0.0,0.0
35160,29.551645040512085,0.0,2.82,0.0,0.0,0.0
35165,29.551646947860718,0.0,2.82,0.0,0.0,0.0
35170,29.55164861679077,0.0,2.82,0.0,0.0,0.0
35175,29.5619478225708,0.0,2.82,0.0,0.0,0.0
35180,29.561950206756592,0.0,2.82,0.0,0.0,0.0
35185,29.561951875686646,0.0,2.82,0.0,0.0,0.0
35190,29.57215642929077,0.0,2.82,0.0,0.0,0.0
35195,29.572158813476562,0.0,2.82,0.0,0.0,0.0
35200,29.572160720825195,0.0,2.82,0.0,0.0,0.0
35205,29.58260726928711,0.0,2.82,0.0,0.0,0.0
35210,29.58260941505432,0.0,2.82,0.0,0.0,0.0
35215,29.582611083984375,0.0,2.82,0.0,0.0,0.0
35220,29.5929114818573,0.0,2.82,0.0,0.0,0.0
35225,29.59291386604309,0.0,2.82,0.0,0.0,0.0
35230,29.592916011810303,0.0,2.82,0.0,0.0,0.0
35235,29.603144884109497,0.0,2.82,0.0,0.0,0.0
35240,29.603147745132446,0.0,2.82,0.0,0.0,0.0
35245,29.6031494140625,0.0,2.82,0.0,0.0,0.0
35250,29.603151321411133,0.0,2.82,0.0,0.0,0.0
35255,29.61346435546875,0.0,2.82,0.0,0.0,0.0
35260,29.613466501235962,0.0,2.82,0.0,0.0,0.0
35265,29.613468408584595,0.0,2.82,0.0,0.0,0.0
35270,29.623798370361328,0.0,2.82,0.0,0.0,0.0
35275,29.62380075454712,0.0,2.82,0.0,0.0,0.0
35280,29.623802661895752,0.0,2.82,0.0,0.0,0.0
35285,29.634187698364258,0.0,2.82,0.0,0.0,0.0
35290,29.63418984413147,0.0,2.82,0.0,0.0,0.0
35295,29.634191513061523,0.0,2.82,0.0,0.0,0.0
